nome,vendedor,reviews,preco_antigo,preco_atual
Nome: Notebook Thinkpad T14 Gen2 I5 11a / 16gb / 256 Ssd / Iris Xe,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.699
Nome: Apple Notebook Powerpc G4 512mb 80gb Macos 10.5,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$500
Nome: Notebook Dell Inspiron X1p-64-100-p20,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.996
Nome: Apple Macbook Pro A2338 Chip M1 16gb 1tb Ssd Tela 13 Cinza,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$6.200
Nome: Notebook Lenovo Thinkpad L460 Estragado (para Peças),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$260
Nome: Notebook Acer Core I7 12agen 32gb Nvme 1tb 15.6' Full Hd Cor Preto,Vendedor: Por Facini Informatica,Avaliação: 4.9 (9 reviews),Preço antigo: R$6.076,Preço atual: R$5.772
Nome: Notebook Lenovo Thinkpad T490 I5 8a Geração 16gb Ssd 240gb,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: R$1.992,Preço atual: R$1.893
Nome: Apple MacBook Air 13.6 M2 8 núcleos 512gb Ssd 8gb Midnight,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$7.599
Nome: Notebook Dell Latitude 3420 Core I5 11ger 8gb 512ssd - Novo,Vendedor: Por SLA Informatica,Avaliação: 4.9 (7 reviews),Preço antigo: —,Preço atual: R$3.599
Nome: Notebook Lenovo Thinkpad T14 I5-11th 32gb Ram 512ssd W11p Preto,Vendedor: não encontrado,Avaliação: 4.0 (1 reviews),Preço antigo: —,Preço atual: R$4.990
Nome: Dell Inspiron N4050 I3 8gb 128gb Ssd Windows 10 Pro,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$750
Nome: Notebook Dell Latitude 5420 Core I7-1185g7 11th 16gb 256gb Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$3.100,Preço atual: R$2.790
Nome: Notebook Dell Vostro 3400 Core I5 11ger 16gb 240ssd Win11,Vendedor: Por SLA Informatica,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.199
Nome: Notebook Positivo Stilo Intel 4gb Hd 500gb Wi-fi,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$850
Nome: Notebook Dell Latitude 3440 I5 13th 16gb Ssd Nvme 256gb Cor Cinza,Vendedor: não encontrado,Avaliação: 4.4 (11 reviews),Preço antigo: —,Preço atual: R$4.764
Nome: Lenovo L14 Thinkpad L14 Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.700
Nome: Notebook Positivo Master N4340 Intel® Core I5-10210u Windows 11 Home 8gb Ram 256gb Ssd 14 Hd - Preto (Novo com caixa aberta),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.960,Preço atual: R$2.545
Nome: Notebook Dell G15-i1000 10500h 16gb Gtx 1650 Cor Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.999
Nome: Notebook Positivo Vision C14 Celeron 4gb 240gb Ssd 14 Linux,Vendedor: Por VIPH,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.599
Nome: Notebook Dell Latitude 3490 I5 8gb 256gb Ssd + Hd500gb Preto (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.600
"Nome: Notebook Samsung Galaxy Book2 Intel Core I5-1235U, 8GB, 256GB, Windows 11 Home, 15,6"", Grafite (Novo com caixa aberta)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.799
"Nome: Macbook Air de 13 polegadas: chip M4 SSD de 256 GB - branco estrelado, branco estelar",Vendedor: não encontrado,Avaliação: 4.0 (1 reviews),Preço antigo: —,Preço atual: R$7.900
Nome: Notebook Gamer Dell G15-i1300-m75p 15.6  Fhd 13ª Geração Int Preto,Vendedor: Por Dell,Avaliação: 4.8 (13 reviews),Preço antigo: —,Preço atual: R$8.969
Nome: Notebook Dell Inspiron I14-i150u-m90 14 Fhd+ Intel® Core 7 - 32GB RAM - 512SSD Windows,Vendedor: não encontrado,Avaliação: 4.8 (5 reviews),Preço antigo: R$7.099,Preço atual: R$6.105
Nome: Notebook Positivo Vaio I3 4gb 128gb Ssd 14,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$5.556,Preço atual: R$4.778
Nome: Notebook Lenovo P52 I7 8ª Ger 32gb Ssd 256gb + Hd 1tb Nvidia Preto (Recondicionado),Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$3.122
Nome: Macbookpro Late2013 I5 2.6 Ghz 8gb 500gb Ssd Impecável Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.999
Nome: Notebook Dell Inspiron 3530 Core I7 13th 16gb 1tb Ssd Cor Prateado,Vendedor: Por Mercado Vendeu,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.066
"Nome: Notebook 3003 Concórdia N4020 4gb Ssd 128gb 14,1  W11h C3003 Preto",Vendedor: Por Concordia Informatica,Avaliação: 4.4 (45 reviews),Preço antigo: —,Preço atual: R$1.653
"Nome: Notebook Itautec W7645, Win 10 Com Detalhes, Leia O Anuncio! Prateado",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$250
"Nome: Notebook 3003 Concórdia N4020 4gb Ssd 128gb 14,1  W11h C3003 Preto",Vendedor: Por Concordia Informatica,Avaliação: 4.4 (45 reviews),Preço antigo: —,Preço atual: R$1.653
"Nome: Notebook Itautec W7645, Win 10 Com Detalhes, Leia O Anuncio! Prateado",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$250
Nome: Notebook Dell Latitude 3420 I7 1165g7 Ssd 480gb 16gb 14' Cor Cinza - Excelente (Recondicionado),Vendedor: Por Micro Livre,Avaliação: 5.0 (4 reviews),Preço antigo: R$3.858,Preço atual: R$3.356
"Nome: Macbook Pro 2012 Tela 13.3 Core I5, 16gb, Ssd-250gb Cinza",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.750
Nome: Notebook Dell Latitude 3490 - I7 8550u 8gb 500gb Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.799
"Nome: Acer Aspire Es 15, Intel Celeron, 4gb Ram, 500gb Hd Preto",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$700
Nome: Apple Macbook Pro A1706 2016 I5 8gb 256gb Ssd Touch Bar,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$3.499,Preço atual: R$3.184
Nome: Notebook Lenovo E490 Intel Core I5 8ger 16gb 240gb Ssd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.699
Nome: Notebook Sony Vaio Tela De 13 Pol. - Liga C/ Imagem Ler Tudo,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$159
Nome: Imperdível!!! Notebook Itautec Core I5 4gb Hd 500gb Win 10,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$799
"Nome: Notebook Concórdia C5215 I7-1255u 8gb Ssd 256gb 15,6  W11h Preto",Vendedor: Por Concordia Informatica,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.702
Nome: Notebook Dell Vostro 1510 Intel Core2 Duo E4300- Descriçao,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$180
Nome: Notebook Hp Core I5 11th 16gb Ram 256gb Ssd Windows 11 Pro Prateado (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.499
Nome: Notebook Lenovo Ideapad I5 8ª 256ssd Mostruário,Vendedor: Por 4Show,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.899
Nome: Macbook Pro M4  14inch 24gb Ram 512ssd Novo Lacrado Preto-espacial,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$16.479
Nome: Notebook Dell Latitude 5450 14 Ultra 5 125u 16gb 512gb Ssd cor preta,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.120
Nome: Notebook Lenovo T14 G5 Intel Core Ultra 5 16gb 512gb W11,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$8.899,Preço atual: R$8.249
Nome: Notebook Asus Rog Zephyrus G16 Intel Ultra 9 16gb Ram Ssd1tb,Vendedor: Por OBA SUPLEMENTOS,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$15.090
Nome: Notebook Lenovo Thinkpad L13 Core I5-10310u 16gb Ssd 256gb (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.799
Nome: Notebook Gamer Acer Nv 7037 I713ªg 16gb 512ssd Rtx4050 Gutta Preto,Vendedor: Por Acer Brasil,Avaliação: 4.8 (156 reviews),Preço antigo: R$6.999,Preço atual: R$5.999
Nome: Notebook Dell Latitude 3420 I5 11ª 8gb Ram 512gb Ssd M2,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.609
Nome: Macbook Pro 2015 Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.500
Nome: Positivo Sim+ I5 2410m 6gb Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$699
Nome: Notebook Dell Latitude 5480 Intel Core I7 7ger 256gb 16gb Preto (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.759
Nome: Netbook Hp Mini 210-2100 2gb Leia A Descrição Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$495
"Nome: Notebook Lenovo Thinkpad X395, 16gb, Ssd 256gb, 14, W11 Pro Preto",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.999
Nome: Notebook Dell Latitude 3450 Intel Ultra 5 125u 16gb 512gb cor cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.900
"Nome: Notebook Hp Compaq C730br Para Reparo Ou Peças, No Estado !",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$199
Nome: Notebook Lenovo G40 80 Intel I5 5a 8gb Ssd 240gb (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.599
Nome: Notebook HP Probook 640 G4 8gb Ram M2 512gb Intel I5 Portátil Color Plateado - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.690
Nome: Notebook Dell Core I5 8gb Ram 256gb Ssd Tela 14 Win11 Wifi,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.990
Nome: Notebook HP Elitebook 640 G10 i5-1345U 16 GB 512 GB W11 (Novo com caixa aberta),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$4.900,Preço atual: R$4.655
Nome: Notebook Lenovo Thinkpad T480 I5 16gb Ssd 256gb 14  Fhd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.980
Nome: Notebook Lenovo Ideapad 330-15ikbr I3 De 7o Ssd 240gb 4g Mem Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.400
Nome: Notebook Razer Blade 14 165 hz Ryzen 9 Rtx 3070 Ti 16 GB 1 TB preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$20.000,Preço atual: R$18.800
Nome: Notebook Dell Latitude E5450 I5-5300u 500gb Retirada De Peça,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$499
Nome: Notebook Mini Hp Relíquia  Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$500
Nome: Notebook Barato Hp Dual Core + 8gb Ram Ddr3 Hd 500gb Win 10,Vendedor: não encontrado,Avaliação: 4.7 (3 reviews),Preço antigo: —,Preço atual: R$599
"Nome: Notebook Hp Probook 6360b Core I5 2,5ghz/ddr3 8gb /240gb Ssd",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.199
"Nome: Notebook Acer Aspire 5733 Não Liga, Para Reparo Ou Peças !!! Cinza",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$299
Nome: Chromebook Lenovo 100e 3a Geração  Ótimo Estado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$600
Nome: Macbook Air de 13 polegadas: Chip M4 512 GB SSD azul meia-noite azul meia-noite,Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$11.194
Nome: Notebook Acer Aspire Amd Athlon P340 Dual-core Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$499
"Nome: Apple Macbook Air 13 , M2, 16gb Ram, 256gb Ssd - Estelar Estelar",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.699
Nome: Notebook Dell Vostro 3400 Core I5 11th 16gb Ram 512gb Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.750
Nome: Notebook Microboard Evolution - Venda De Peças Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$69
Nome: Notebook Dell I5 I5,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.000
Nome: Notebook I5 Lenovo T440 2.60 Ghz 8gb Ram Ssd 120 Gta 5,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.000
Nome: Notebook I5 Lenovo T440 2.60 Ghz 8gb Ram Ssd 120 Gta 5,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.000
Nome: Notebook Lenovo Thinkbook 14 Intel Core I7 16gb 512gb W11pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$7.199
Nome: Notebook I5 Lenovo T440 2.60 Ghz 8gb Ram Gta V,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.000
"Nome: Notebook Positivo Vision i15 Lumina Bar i3-N300, 8GB 512GB SSD, Tela 15 polegadas Full HD Antirreflexo Linux - Cinza",Vendedor: Por 123 Comprou,Avaliação: 4.6 (237 reviews),Preço antigo: —,Preço atual: R$3.998
"Nome: Notebook Lenovo Thinkpad T470 I5 8gb Ram 256gb Ssd 14"" Dimm Black - Bom (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.299,Preço atual: R$1.586
Nome: Dell Precision 5530 I9-8th 32gb/512gb-15.6 4ktouch-video 4gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.850
Nome: Notebook Dell Latitude 5300 Core I5 8ª-8365u 8gb Ssd 256gb (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.842
Nome: Notebook Lenovo V310 Intel Core I5 6200u 8gb Ssd 240gb,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$1.499
"Nome: Notebook Latitude 5420 14"" cinza 256GB SSD - Intel Core i5 - Bom (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.998,Preço atual: R$2.488
"Nome: Notebook Lenovo Celeron N4020 4 gb 128 gb 14"" Win 11 azul (Novo com caixa aberta)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.270
Nome: Notebook Hp 250 G8 I3 Intel Core 1005g1 8gb Ssd 256 15.6,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.500
Nome: Notebook Dell Inspiron I14-i120u-m10s 14  Fhd+ Intel® Core  Prata Gelo,Vendedor: Por Dell,Avaliação: — (— reviews),Preço antigo: R$5.309,Preço atual: R$4.939
Nome: Notebook Dell Vostro 3550 I5 8gb 240ssd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.150
Nome: Notebook Dell Latitude I5 6a Geração 16gb M.2 256gb Vitrine,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.190
Nome: Lenovo E14 G2core I5-113g7  8gb De Ram Nvme De 256gb W10 Pro Preto (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: R$2.899,Preço atual: R$2.754
Nome: Notebook Dell Core I5 10a Geração 32gb Ram 256gb Ssd Windows,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.590
Nome: Notebook - Modelo Sim+1062 + Processador Pentium T3400,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$399
"Nome: Notebook Lenovo Thinkpad T470 I7, 8gb, 240gb, Tela 14' Preto",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.950
"Nome: Notebook Samsung Rv-415 Amd E-350, 04gb De Memória, Hd 500gb",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$930
Nome: Notebook Semp Toshiba Is 1462 Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$380
Nome: Notebook Acer Aspire Quad Core Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$670
Nome: Notebook Lenovo Thinkpad T410 I5 M520 Ddr3 4gb Ssd 240 Gb -2 Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$720
Nome: Notebook Dell Latitude 5490 Core I5 8th 8gb Ram 256gb Ssd Cor Preto - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.999
Nome: Notebook Hp Elitebook 840 G8 14  Core I5 11th 16gb Ram 256gb Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.499
"Nome: Notebook Dell Latitude 7320 I5-1185g7 16gb De Ram, 256gb Ssd",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.699,Preço atual: R$2.510
Nome: Notebook Dell Latitude 3490 I5 8ª 8gb 256g + 500g +brinde Nf,Vendedor: não encontrado,Avaliação: 5.0 (4 reviews),Preço antigo: R$2.520,Preço atual: R$1.940
"Nome: Notebook Dell, Latitude 3420, 14'', I7 11th, 32gb, Ssd-512gb",Vendedor: Por OTH Produtos,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.790
Nome: Notebook Dell Vostro 5402 Core I7-1165g7 16gb 512ssd Víd 2gb - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.911
Nome: Notebook Dell Latitude 3410 I7 10th 16gb 240gb Ssd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.599
Nome: Noteboo Dell Vostro 3300 I5 2.40ghz Ssd 120gb 4gb Ram Cinza (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$629
"Nome: Notebook Dell, Leve E Rápido, Core I5 8th, 8gb, Ssd256gb",Vendedor: Por OTH Produtos,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.510
"Nome: Notebook Lenovo Ideapad Intel N4020, 4gb Ram, 128ssd W11 Prateado (Novo com caixa aberta)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.090
Nome: Notebook Gamer I7 8gb 12gb Placa Vídeo Jogos Trabalho Estudo,Vendedor: Por Altas Vendas,Avaliação: 5.0 (4 reviews),Preço antigo: —,Preço atual: R$1.800
"Nome: Notebook Dell Intel Core I5-1334u 16gb 4tb Ssd 15,6 Full Hd Preto",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.599
Nome: Notebook Dell Latitude E7450 Core I7 16gb Ssd 120gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.700
"Nome: Notebook Dell, Inspiron 3584, 15.6'', Core I3, 8gb, Ssd256gb",Vendedor: Por OTH Produtos,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.790
Nome: Notebook Dell N4030 *peças/bom* Leia Descrição,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$400
Nome: Notebook Hp G42-275br *peças* Leia Descrição,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$300
