nome;vendedor;Avaliação;reviews;preco_antigo;preco_atual
Notebook Hp 250 G8 Core I5 10th Ssd 240. Últimas Peças!;;;;;2.352
Notebook Lenovo V15 G4 Intel Core I3 8gb 256gb Linux 15.6;Lenovo;;;2.849;2.639
Notebook Lenovo Thinkbook 14 Intel Core I5 16gb 512gb W11;Lenovo;5.0;2;4.999;4.629
Notebook Hp Elitebook 840 G9 Intel Vpro I5- W11p 256gb;;5.0;3;;3.428
Notebook Asus X515ka Intel Celeron Dual Core N4500 4gb Ram 128gb Ssd Windows 11 Home Tela 15,6 Led Cinza - Br329ws;Asus;4.3;4;1.999;1.69
Notebook Asus Tuf Gaming F16 Fx607vu Rtx4050 Intel Core 5 210h 16gb Ram 512gb Ssd Windows 11 Tela Nível Ips 16 Led 144hz Gray - Rl053w;Mercado Livre;4.7;13;9.499;7.199
Notebook Vaio Fe15 15.6 Fhd I3-1215u 8gb Ssd 256gb W11 Cinza;Mega Mamute;4.8;141;4.284;2.999
Macbook Pro 14 Apple M4 SSD de 16 GB, 512 GB de espaço, cor preta;;4.2;5;;12.529
Notebook Lenovo Yogaslim 7 Intel Core Ultra 7 16gb 512gb W11;Lenovo;5.0;7;7.099;6.574
Notebook N156 Celeron N5095a 16gb 512gb Ssd Tela 15.6 Fhd;;2.3;3;2.599;2.001
Ultrabook Lenovo Thinkpad L14 Gen2 I5-1145g7 16gb Nvme256+nf Cor Preto;;3.8;8;;3.319
"MacBook Air M1 2020 13"" ouro 8GB de Ram - 256GB SSD - Apple M";;4.9;258;;5.637
Notebook Lenovo V15 G4 Intel Core I7 16gb 512gb W11pro 15.6;Lenovo;3.8;5;5.499;5.099
"MacBook Air M2 (2022) 13.6"" silver 8GB de Ram - 256GB SSD - Apple M";;4.9;409;;7.499
"Notebook Lenovo Yoga Slim 6i Intel Core i5-1240P Evo 16gb 512gb SSD Windows 11 Home Tela 14"" Cor Storm grey 83C70000BR";;4.8;191;;5.043
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Windows 11 Home 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0211h - Permite upgrade de memória RAM e SSD";Vaio;4.7;12;5.999;5.199
Notebook Samsung Galaxy Book Go Snapdragon® 7c (Kryo™ 468 Octa-core CPU, até 2.55 GHz), Windows 11 Home, 4GB, 128GB UFS, 14'' Full HD LED, 1.38kg;;4.7;7370;;2.348
Compatível 13 A1708 2016 2017;;;;85.0;81.0
Notebook Asus Vivobook Go Intel I3 N305 4gb 256gb Ssd W11;Login;;;2.699;2.321
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza;Positivo;4.5;559;2.099;1.399
Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza;Positivo;4.7;230;2.199;1.499
Compatível 13 A1708 2016 2017;;;;85.0;81.0
Notebook Asus Vivobook Go Intel I3 N305 4gb 256gb Ssd W11;Login;;;2.699;2.321
Notebook Dell Latitude 3480 I7 7500 8gb 240gb - Excelente (Recondicionado);;;;;1.614
Notebook Samsung Galaxy Book4 Ultra Intel® Core™ Ultra 9 185H , Windows 11 Home, 32GB, 1TB SSD, 16'' WQXGA+ AMOLED 2x, antirreflexo, touchscreen, 1.86 kg;Samsung;4.6;62;;13.179
Notebook Lenovo Ideapad 1i Intel I5-1235u 8gb 512gb 15,6 W11 Cinza;2Eletro;4.8;58;3.999;3.199
Notebook Hp I5 8350u - 8gb Ram - Ssd 240gb - Windwos 11 Prateado (Recondicionado);;;;2.19;1.467
Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4;HP;5.0;2;4.754;3.324
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo Cinza Grafite Vjfe69f11xb0121h - Permite upgrade de memória RAM e SSD";Vaio;4.8;134;4.799;3.449
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
"Notebook EliteBook 840 G3 14"" prata 256GB SSD - Intel Core i5 - Excelente (Recondicionado)";;;;2.0;1.68
Notebook Acer Aspire 3 Intel Core I3 11ª 4gb Ssd 512gb 15.6;;4.9;23;;2.599
Notebook Dell Latitude 3420 Core I7 11ªg 32gb Ram 512gb Ssd Cor Preto;;4.5;30;;5.461
"Notebook Dell Latitude 5480 14"" preto 16GB de Ram - 256GB SSD - 16GB HDD - Intel Core i5";;4.1;45;;2.999
Notebook Dell, Lat 3490, Tela 14'', I5 7a Ger, 8gb, Ssd256gb - Excelente (Recondicionado);;;;;1.899
Microsoft Surface 4 13.5 Touchscreen I5;;;;9.59;8.918
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;Positivo;4.6;57;3.899;2.699
"Notebook Gamer Acer Nitro V15 I7-13620h 13ªGen 8gb 512gb Rtx3050 6gb Linux 15.6"" FHD Preto - Anv15-51-7837";2Eletro;4.4;42;6.998;4.899
Notebook Lenovo V14 Amd R5 7520u 8gb 256gb Ssd W11 Pro Preto;2Eletro;4.3;7;4.11;2.999
Laptop Dell Vostro 3401 Core I5 ​​​​de 10ª geração 8 GB 256 GB SSD de 14 polegadas - Excelente (Recondicionado);;;;2.999;1.979
Notebook HP 256R G9 Intel Core i3-1315U 15.6 HD Intel UHD Graphics 256GB SSD 8GB RAM Windows 11 Home 64 SL - BQ9K8AT#AK4;;;;;3.099
Notebook Lenovo T480 Core I5-8ªth 16gb Ssd 240gb Tela Hd Cor Black - Bom (Recondicionado);;;;2.599;1.689
"Notebook Latitude Dell Latitude 5400 14"" preto 16GB de Ram - 512GB SSD - Intel Core i7";;;;;3.34
Notebook Lenovo Thinkpad E14 Amd Ryzen 5 16gb 512gb W11 Pro;;;;;5.257
Notebook Intel Celeron N4500 4gb Ram 128gb Ssd Asus X515ka;Mega Mamute;5.0;1;2.479;1.699
Notebook Lenovo V14 G4 Iru Intel Core I7 16gb 512gb W11 14;Lenovo;;;;4.499
Notebook Lenovo V14 G4 Iru Intel Core I3 8gb 256gb W11 Pro;Lenovo;;;3.399;3.149
Notebook Positivo Q4128c Atom 4gb 128gb Ssd 14,1'' W10 Cor Vermelho;;4.1;2662;;1.276
Notebook Hp 256r G9 Intel Core I5-1334u 15.6 Hd INTEL UHD 256gb Ssd 8gb Ram Windows 11 Home 64 Sl - Bq9l1at#ak4;HP;5.0;2;;3.803
Notebook 2 Em 1 Dell Inspiron 2in1-i1300-m30 14  Fhd+ Touch  Prata Gelo;Dell;4.9;9;6.149;5.699
Notebook HP 15-fd0023dx 15.6 Fhd Touch de 256 GB/8 GB I3 W11 - prata;;4.8;4;;3.349
Notebook Asus Vivobook 15 M1502ya Amd Ryzen 7 7730u 16gb Ram 512gb Ssd Linux Keepos 15,6 Fhd Cool Silver - Nj495;;4.6;12;;4.279
Notebook Lenovo Thinkbook 16 Intel Core I5 16gb 512gb W11;Lenovo;5.0;3;6.149;5.694
Notebook Lenovo E14 Amd Ryzen 7 32gb 512gb Windows 11 Pro;Lenovo;;;;7.289
Notebook Asus Vivobook Pentium Gold 7505 4gb 128ssd W11 Fhd;;4.8;220;;2.199
Notebook Positivo Motion Gray 14'' Hd Intel Celeron N4020 120gb Ssd 4gb Win 11 Home Cinza C4120f-s;;4.4;105;;1.539
Notebook Dell Latitude 5420 I7-1185g7 32gb Ssd 512gb W11 Pro Cinza;;5.0;1;;3.14
Notebook Lenovo T480 Core I5-8ªth 16gb Ssd 240gb Tela Hd Cor Black - Aceitável (Recondicionado);Micro Livre;;;;1.849
Notebook Gamer 15  I5 16gb Placa Vídeo Jogos Trabalho Estudo;Altas Vendas;5.0;2;;1.376
Notebook Asus Vivobook Go 15 E510ka Intel Celeron Dual Core N4500 4gb Ram 128gb Emmc Windows 11 Home 15,60 Hd Rosa - Br833ws;;4.7;675;;2.099
Notebook Dell Inspiron 5440 Core 7 150u 16gb 512ssd Mx570a Cor Prateado;Mercado Vendeu;5.0;2;;6.487
Notebook Dell Latitude 7310 Core I5 16gb Ram 256gb Ssd + Cor Prateado - Excelente (Recondicionado);;;;2.299;2.092
Notebook Lenovo B490 I5 8gb Ssd 240gb Win 11 - 12x Sem Juros;;5.0;1;1.29;1.225
"Notebook Inspiron 5440 14"" prateado 16GB de Ram - Intel Intel Core 5";Mercado Vendeu;5.0;2;;5.331
Notebook Dell Latitude 5420 Core I7 11th 32gb Ram 1tb Ssd Cor Cinza - Excelente (Recondicionado);;;;;3.899
Notebook Dell Inspiron 5402 Core I5 11th 8gb 256gb Ssd Win10 - Excelente (Recondicionado);Micro Livre;;;2.999;2.519
Notebook Asus X515ka-br309ws Celeron 4gb 128gb W11 Home 15,8 Cinza;2Eletro;4.3;13;2.3;1.749
Notebook Hp Probook 640 G8 I5 16 gb 256 ssd prateado;;5.0;1;;2.889
Notebook Gamer Rog Strix G16 G614fr Nvidia Rtx 5070 Amd Ryzen 9 9955hx3d 32gb Ram 1tb Ssd Windows 11 Tela 16 240hz Led Gray - S5172w;Asus;5.0;1;24.999;22.379
Notebook Samsung Book4 I3 8gb 256 Ssd W11p Np754xgj-kg6br;Eshop;5.0;3;4.749;3.55
"Notebook Lenovo LOQ-e 15iax9e Intel Core i7-12650hx 16gb 1tb SSD RTX 4050 Windows 11 15.6"" - 83me0000br Luna Grey";Lenovo;5.0;1;;6.749
Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 8gb Ram 256gb Ssd Windows 11 Home Intel Iris Xe Tela 15,6 Led Fhd Silver - Nj1738w;;5.0;2;;2.899
Notebook Dell Inspiron 15 (3520) 15.6 FHD 512 GB/16 GB de RAM i5-1235U W11;;5.0;4;;4.199
Notebook Hp 240 G6 Core I5 7th 8gb Ssd 240gb C/windows 10 Cinza (Recondicionado);;;;;1.249
Notebook Dell Latitude 3550 15,6 Intel I7 8gb 512gb W11pro;Foka Ofertas;5.0;1;;6.789
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza;Positivo;4.5;559;2.099;1.399
Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza;Positivo;4.7;230;2.199;1.499
Notebook Hp 240 G6 Core I5 7th 8gb Ssd 240gb C/windows 10 Cinza (Recondicionado);;;;;1.249
Notebook Dell Latitude 3550 15,6 Intel I7 8gb 512gb W11pro;Foka Ofertas;5.0;1;;6.789
Notebook Ideapad Gaming 3 R7 16gb 512gbssd Rtx3060 15.6 W11 Cor Shadow black;;4.9;172;;6.499
Notebook Lenovo Ideapad 1i I3c15.6  4gb 256gb Windows 11 Cinza;Loi Brasil;4.3;4;3.072;2.399
"Notebook EliteBook 840 G8 14"" prata 16GB de Ram - 256GB SSD - Intel Core i5";;3.6;5;;2.999
Notebook ASUS Vivobook Go 15 E1504FA AMD Ryzen 3 7320U 4Gb Ram 128Gb SSD Windows 11 Home Tela 15,6 FHD Mixed Black - NJ1364W;Asus;4.8;116;2.399;1.991
Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4;HP;5.0;2;4.754;3.324
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo Cinza Grafite Vjfe69f11xb0121h - Permite upgrade de memória RAM e SSD";Vaio;4.8;134;4.799;3.449
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
Notebook Dell Latitude I5 3410 10° Gen 16gb Ram 256gb Nvme P Preto (Recondicionado);;;;1.949;1.793
Notebook Lenovo Thinkpad T490 Core I5 8ªger 16gb Ssd 256gb - Bom (Recondicionado);;;;;1.689
Notebook Dell Latitude 3410 Intel I5 10210u 8gb 256gb Win11;;5.0;2;;2.499
Notebook Gamer Dell G15-i1300-u65p 15.6  Fhd 13ª Geração Int Preto;Dell;4.8;30;7.109;6.599
Notebook Ultrafino Ideapad 3 R7 12gb 512gb Linux 82mfs00600 Cor Cinza;;4.9;1198;;3.998
"Samsung Chromebook 4 Intel Celeron N4020 4GB 64GB Tela 11.6"" Prata XE310XBA-KT4BR";;4.6;354;1.999;1.767
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;Positivo;4.6;57;3.899;2.699
"Notebook Gamer Acer Nitro V15 I7-13620h 13ªGen 8gb 512gb Rtx3050 6gb Linux 15.6"" FHD Preto - Anv15-51-7837";2Eletro;4.4;42;6.998;4.899
Notebook Lenovo V14 Amd R5 7520u 8gb 256gb Ssd W11 Pro Preto;2Eletro;4.3;7;4.11;2.999
Notebook Dell Latitude 5300 Core I5 8ªg 8gb 256gb Cartão Sim - Bom (Recondicionado);;;;;1.705
Dell Latitude i5-1335U 256 GB Ssd 8 GB Ddr5 Ips Fhd Win11 Pro cinza escuro;;;;;4.999
Notebook Lenovo Thinkpad T14 Intel Core I7 16gb 256gb W11pro;Lenovo;;;;7.019
Novo Compatível Para Conjunto De Alto-falantes Integrados;;;;;138.0
"Notebook gamer G15 I1300 15.6"" preto 32GB de Ram - 1.024TB SSD - Intel Core i5";;5.0;9;;7.89
Notebook Lenovo Ideapad 1 Intel Core I3 8gb 256gb Linux;Lenovo;;;2.499;2.319
"Notebook ASUS TUF Gaming A15 FA506NCR NVIDIA RTX 3050 AMD Ryzen 7 7435HS 8Gb Ram 512Gb SSD Linux KeepOS Tela 15,6"" FHD Nível IPS 144Hz Black - HN089";Asus;4.9;19;5.899;5.125
Galaxy Book4 Ultra Core Ultra 9, 32gb, 1tb Ssd;Samsung;4.5;20;;13.999
Notebook Lenovo Thinkpad E14 Intel Ultra 5 16gb 256gb W11;;;;;6.159
"Notebook ASUS Vivobook S 14, Intel Core Ultra 7, 16GB, 512GB SSD, Windows 11 Home, 14"" OLED 120Hz, Mist Blue";;;;;6.37
Notebook Asus Vivobook Go 15 Intel Celeron 4gb 128gb Wind11;;4.6;16;;1.725
Notebook Compaq Intel I3 6157u 4gb Ssd 120gb;123 Comprou;4.7;26;2.999;2.389
Notebook Dell Latitude 5310 Core I5 10ª Ger 16gb Ssd 256gb - Excelente (Recondicionado);;;;;2.589
"Notebook Lenovo Yoga Slim 7i Intel Core Ultra 5 125H 16gb RAM 512gb SSD Windows 11 Home Tela 14"" 83GM0003BR";;4.9;24;;6.029
Notebook Lenovo V15 G4 Iru Intel Core I3 8gb 256gb W11 15.6;Lenovo;5.0;2;2.999;2.779
Notebook Dell Inspiron I15-i120k-a30pf I5 16gb 512 15.6 W11;;4.8;1806;;4.19
Chip Macbook Air de 13 polegadas M4256 GB SSD azul meia-noite azul meia-noite;;5.0;1;9.399;8.083
"MacBook Pro MacBook Pro 14"" M3 Pro 14"" space black 18GB de Ram - 512GB SSD - Apple M3";;4.9;53;;14.957
"Notebook Lenovo IdeaPad 1i Intel Core i3-1215U 4GB 256GB SSD Windows 11 Home 14"" 83AF0000BR";;4.8;148;;2.599
Notebook 256-g9 I3 8gb 256gb Ssd 15w11 7z3r2la Hp Cx 1 Un Cor Preto;;4.8;508;;2.849
Notebook Lenovo Thinkpad L13 Core I5-10310u 16gb Ssd 256gb (Recondicionado);;5.0;1;;1.783
Notebook Dell Inspiron I15-i1300-u60p 15.6  Full Hd 13ª Gen  Preto;Dell;4.8;49;4.409;4.099
Notebook Dell Latitude 3410 Core I5 10ger 16gb 240ssd Win 11 Cor Cinza - Bom (Recondicionado);Micro Livre;;;;2.176
Apple Macbook Air 13 Chip M4 (16gb Ram 256gb Ssd) Meia-noite Midnight;;;;;7.295
Apple Macbook Air 13.6 256gb SSD/16GB RAM M3 Chip Amv Color Silver;;5.0;5;;9.738
Notebook Lenovo T480 I5 8350u 16gb Ram Ssd 240gb Windows 11 Preto (Recondicionado);;;;2.699;1.889
Notebook Dell Latitude 3420 I5 11th Com 16gb 512gb - Excelente (Recondicionado);Micro Livre;;;;2.771
Notebook Lenovo V14 G3 Amd Ryzen-5825u 8gb 256gb W11 14'' Preto;123 Comprou;;;;4.712
Notebook Hp 256r G9 Ci3 15.6  Uhd Graphics 256gb Ssd 8gb W11 Cinza-escuro;HP;4.8;18;3.399;2.899
Notebook Acer Aspire 5 Amd Ryzen 7 15.6 Amd Radeon 512gb 8gb;Mobcom;4.8;13;3.605;3.199
Notebook Hp I3 - 4gb Ram - Ssd 240 - Windows 10 -sem Bateria Cinza (Recondicionado);;;;1.129;971.0
Notebook Lenovo Ideapad 1 Celeron 4gb 128gb Ssd 15,6 W11 Cor Cinza;;4.7;3033;;1.899
Acer Spin 2 Em 1 Amd A4 4gb Ram 32gb Ssd Chromebook 11.6 - Excelente (Recondicionado);;;;1.095;897.0
Notebook Dell Inspiron I15-i1300-m70ps 15.6  Full Hd 13ªgen  Preto;Dell;5.0;4;4.989;4.649
Macbook Air 13 Apple M4 8-core Gpu 16gb Ram 256gb Ssd Preto;;5.0;9;;8.45
"Notebook ASUS Vivobook 15 X1504VA Intel Core i5 1334U 8Gb Ram 512Gb SSD Windows 11 Home Intel Iris Xe Tela 15,6"" LED FHD Blue - NJ1743W";Asus;5.0;3;3.699;3.292
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza;Positivo;4.5;559;2.099;1.399
Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza;Positivo;4.7;230;2.199;1.499
Macbook Air 13 Apple M4 8-core Gpu 16gb Ram 256gb Ssd Preto;;5.0;9;;8.45
"Notebook ASUS Vivobook 15 X1504VA Intel Core i5 1334U 8Gb Ram 512Gb SSD Windows 11 Home Intel Iris Xe Tela 15,6"" LED FHD Blue - NJ1743W";Asus;5.0;3;3.699;3.292
Notebook Hp 840 G8 I5 11° Geração 16gb Ddr4 Ssd 512gb Nvme Prateado;;;;;2.999
Notebook Dell Inspiron I14-i120u-m20 14  Fhd+ Intel® Core 5 Prata Gelo;Dell;4.4;7;5.399;4.999
Notebook Acer Aspire 5 15.6 Fhd I5-12450h 256gb Ssd 8gb;INPOWER;5.0;1;3.499;2.999
Chip Macbook Air de 15 polegadas SSD M4 de 512 GB - azul meia-noite azul meia-noite;;;;;12.499
Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4;HP;5.0;2;4.754;3.324
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo Cinza Grafite Vjfe69f11xb0121h - Permite upgrade de memória RAM e SSD";Vaio;4.8;134;4.799;3.449
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
Notebook Lenovo Ideapad 1 I3 1215u 8gb 256gb Ssd Windows 11;Eshop;5.0;8;3.699;2.457
Notebook Precision 7540 Xeon 16gb Ddr4 Ssd 512gb Nvidia 4gb Preto (Recondicionado);;;;3.799;2.317
Notebook Lenovo Ideapad 1 Intel Core I3 8gb 512gb W11 15.6;Lenovo;5.0;1;2.999;2.774
Notebook Asus Celeron Dual Core 4gb Ram 128gb Ssd W11 15,6'' Cor Prata;;4.0;4;;1.81
Notebook Dell Latitude Intel Core I5 16gb Ram 256gb Ssd Nvme;;;;;2.39
Compatível Trackpad Ideal Replacement Touchpad For El;;;;160.0;152.0
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;Positivo;4.6;57;3.899;2.699
"Notebook Gamer Acer Nitro V15 I7-13620h 13ªGen 8gb 512gb Rtx3050 6gb Linux 15.6"" FHD Preto - Anv15-51-7837";2Eletro;4.4;42;6.998;4.899
Notebook Lenovo V14 Amd R5 7520u 8gb 256gb Ssd W11 Pro Preto;2Eletro;4.3;7;4.11;2.999
Notebook Dell Inspiron I15-i1300-m40p 15.6  Full Hd 13ª Gen  Preto;Dell;5.0;6;4.299;3.999
"Notebook Lenovo Thinkpad T470 I5 8gb Ram 256gb Ssd 14"" Dimm Black - Excelente (Recondicionado)";;;;2.299;1.586
Notebook Lenovo V14 Amd R5 7520u 8gb 256gb Ssd W11 Pro Preto;Lenovo;;;3.299;3.134
Macbook Pro 14'' M4, 10cpu 10gpu 16gb Ram 512gb Ssd Silver;;;;;13.499
Chromebook Acer Co731c6nn Intel Celeron 4gb Emmc32gb Chros;;4.8;21;1.426;1.34
Notebook Lenovo Thinkpad X1 Carbon I7 8a, 16gb,  Ssd 250gb;;;;;2.399
Notebook Lenovo Thinkpad T14 Intel Core I5 10ager 16gb 256gb Preto (Recondicionado);;5.0;8;;1.969
Notebook Positivo Master N190i Core I3 3th 8gb Ram Sshd 1tb;;;;;699.0
Dell Notebook Core I5 8th 16gb Ssd Win11 Pro Latitude 5400 Cor Cinza-escuro;;4.2;70;;2.999
Notebook Dell Latitude 3490 I7 8500 8gb 240gb - Excelente (Recondicionado);;;;1.93;1.814
Netbook 2 Em 1 Tablet Intel Atom Memoria 2gb Windows Branco MG0029 MGB;;;;;699.0
"MacBook Air M2 (2022) 13.6"" midnight 8GB de Ram - 256GB SSD - Apple M";;4.9;409;;6.499
Notebook Hp Victus 15 Ryzen 5, 24gb Ram, Ssd 512gb, Rx 6550m;;;;5.999;5.699
Notebook Asus Vivobook S 15 M5506wa-ds96 Ryzenai9 Ssd 1tb Preto;;;;;11.479
Notebook Hp Probook 640 G8 Core I5-1145g7 16gb Ssd 512gb (Recondicionado);;;;;2.399
Notebook Dell Latitude 5420 I5 11° Ge 16gb Ssd 256gb W10 Pro Prateado (Recondicionado);;;;;1.999
Notebook Dell Latitude I5 2.53ghz 120gb Ssd Cinza Cinza (Recondicionado);;4.0;1;;699.0
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 5 8gb 256gb, Tela 15 Polegadas Full Hd Antirreflexo, Windows 11 Home Tecla Copilot - Preto;NegociuN;4.8;105;3.356;2.757
Notebook 2am Gaming Core I5 8400 16gb Ddr4 Ssd 240gb Gamer;;;;;1.99
Notebook Dell Latitude E6430 I5-3340m 500hd 8gb Ddr3 Hdmi;;;;;989.0
Notebook Lenovo Ideapad 1i I5 1235u 8gb 512gb Ssd Win11 Home;Eshop;5.0;3;3.959;3.25
Notebook Dell Latitude E5470 I5, 6ª geração, 2,3 GHz, 8 GB, 256 ssd, 14, preto - Excelente (Recondicionado);;;;;1.95
Notebook Dell Core I5 8250 16gb 240gb Ssd - Windows 11;;4.6;14;;2.699
Notebook Dell Latitude 3410 Intel I5 10210u 16gb 256gb Win11;;;;;2.599
Notebook Acer Aspire 5 A515-52g, I5-8265u, 8gb Ram, 15.6pol;;5.0;1;2.4;2.04
Notebook Dell Alienware M16 R2 Intel Core i9 Memória 32GB 1TB SSD NVIDIA® GeForce® RTX™ 4070 Windows 11 Home;Dell;5.0;11;;16.699
MacBook Air 13.3, I5, 8 Gb de RAM, 128 Gb Sdd, MQD32Ci/A - Excelente (Recondicionado);;;;;2.799
Notebook Dell Latitude 7280 I5 7300u 256gb Ssd Touch;;;;1.999;1.799
"Notebook Latitude LATITUDE 5400 14"" preto 256GB SSD - Intel Core i5 - Bom (Recondicionado)";;;;;1.599
Notebook Lenovo Thinkpad E14 Intel Core I7 16gb 512gb W11p - Excelente (Recondicionado);;;;;4.682
Notebook Asus Vivobook  E510ka Intel Celeron N4500 4gb 128ss Rosa;Mercado Vendeu;;;;2.597
Notebook Elitebook Hp 840 I5 6300u 8gb Ssd 256gb Trabalho Cinza (Recondicionado);;;;2.0;1.68
Notebook Dell Latitude Core I5 16gb De Ram 256gb Ssd Win11;;;;;2.09
Notebook Lenovo V15 G4 I5 16gb 512gb W11 Preto 15.6 Preto;;;;4.89;4.206
Notebook Hp Intel Rose Gold 4gb Ram 128 Gb 14-dq6015 Dx Rosa;;;;;2.222
Notebook Gamer Dell G15 Ci5 16gb 512gb Rtx3050 Win Pro Cinza;;5.0;1;;6.478
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza;Positivo;4.5;559;2.099;1.399
Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza;Positivo;4.7;230;2.199;1.499
Notebook Lenovo V14 G4 Iru Intel Core I5 16gb 512gb W11 14;Lenovo;;;;4.499
Notebook Lenovo Thinkpad E14 I7 10th 16gb Ram 256gb Ssd;;;;;2.5
Notebook Lenovo Ideapad 1i Intel Core I3 - 1215U, 4GB RAM, 256GB SSD, Windows 11 Home, Tela 15.6'' - 82VY000TBR Cor cinza - Excelente (Recondicionado);Vikings;;;;2.199
Notebook Dell Vostro 3401 Core I5 10g 16gb 256ssd Windows 11;SLA Informatica;4.8;8;;2.899
Notebook Lenovo Ideapad 1i I3 1215u 8gb 256gb Ssd Win11 Home;Eshop;5.0;2;3.789;2.509
Notebook Asus V16 V3607vu Nvidia Rtx 4050 Intel Core 5 210h 16gb Ram 512gb Ssd Windows 11 Home Tela 16 Led Fhd 144hz Nível Ips Black - Rp306w;;;;;5.781
Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4;HP;5.0;2;4.754;3.324
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo Cinza Grafite Vjfe69f11xb0121h - Permite upgrade de memória RAM e SSD";Vaio;4.8;134;4.799;3.449
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
Notebook Lenovo V14 G4 Iru Intel Core I5 8gb 256gb W11 14;Lenovo;;;3.299;3.049
Notebook 2 Em 1 Dell Inspiron 2in1-i1300-m10c 14  Fhd+ Touch Prata Gelo;Dell;5.0;2;5.879;5.459
Notebook Dell Latitude 5420 I5 16gb Ssd 256gb Windows 11;;5.0;1;;3.199
